DistrictId|PartnerId|TotalAmount|TranCount|NetMargin|MaxDateTran|MaxDateIndex|F1|F2|Segment|CentroidID|F1LOG|F0LOG
1048608|8245692|29.77|2|9.7117|20161021|295|0.38359839618631403|0.5913309274843859|AVERAGE CUSTOMERS|300|2.273331344218961|3.393501175027685
1048608|7336371|192.54|2|41.4717|20161119|324|0.5478012281842881|0.690565349310929|GOOD CUSTOMERS|200|3.725011266907349|5.26030392434982
1048608|7023485|95.03|5|23.5363|20161026|300|0.48569210922180517|0.6518425842254381|AVERAGE CUSTOMERS|300|3.158543910208846|4.5541926312232235
1048608|5124534|1030.02|11|208.3722|20161228|363|0.6953117273634846|0.8009172093328094|MOST VALUED CUSTOMERS|100|5.339325903668139|6.937333498510893
1048608|8268414|11.96|1|2.4541|20160805|218|0.3033852878222174|0.4972991678390583|LOWER RANGE CUSTOMERS|400|0.8977600952547203|2.481567748522486
1048608|7574859|8.47|1|1.9158|20160715|197|0.2730360225074398|0.4803719485542695|LOWER RANGE CUSTOMERS|400|0.6501352899666543|2.136530508663963
1048608|7104040|32.57|1|5.0299|20160311|71|0.39150510487446166|0.5463558435944103|AVERAGE CUSTOMERS|300|1.6154001031983178|3.4833916192881422
1048608|5728921|66.99|1|14.6917|20160908|252|0.45493717195725947|0.6196279533328937|AVERAGE CUSTOMERS|300|2.6872827084731483|4.204543354520176
1048608|7177548|533.11|8|209.7549|20161014|288|0.6373811699527012|0.8013693178602602|MOST VALUED CUSTOMERS|100|5.345939706218668|6.278727781859498
1048608|1566549|147.88|7|48.1954|20160613|165|0.5245884996021675|0.7008363472533508|GOOD CUSTOMERS|200|3.8752635808176326|4.996401134068432
1048608|6605985|956.67|37|242.385|20161227|362|0.6888137279089415|0.8112530898286812|MOST VALUED CUSTOMERS|100|5.490527371092321|6.863458504400044
1048608|7010020|2218.85|37|381.9587|20161211|346|0.7628127157095297|0.8423414429735271|MOST VALUED CUSTOMERS|100|5.9453124875784615|7.70474432263062
1048608|6057390|400.89|4|70.7348|20161228|363|0.6123091631526689|0.7270636691706248|GOOD CUSTOMERS|200|4.2589376724523165|5.99368707546108
1048608|5617829|29.48|1|14.6394|20160604|156|0.3827373522389917|0.6193841749075125|AVERAGE CUSTOMERS|300|2.683716524086757|3.383712067321136
1048608|8027055|817.1|22|269.5436|20161205|340|0.6749427943225308|0.8185129354903685|MOST VALUED CUSTOMERS|100|5.596730158339971|6.705761486390662
1048608|8149877|122.06|2|22.6195|20160618|170|0.5077101122843037|0.6491266020414991|AVERAGE CUSTOMERS|300|3.118812366111221|4.804512727116349
1048608|139247|131.44|3|40.9408|20160626|178|0.5142224273497076|0.6896846105431249|GOOD CUSTOMERS|200|3.712127120833627|4.878550473729012
1048608|5445787|1.47|1|0.2894|20160728|210|0.11899554715194173|0.3511691759789727|LOWER RANGE CUSTOMERS|400|-1.2399454647847536|0.3852624007906449
1048608|3644174|30.27|2|7.0521|20160212|43|0.3850634432209726|0.569455857151955|AVERAGE CUSTOMERS|300|1.9533254448094453|3.410157123033627
1048608|5874388|191.26|2|1.0|20160809|222|0.5472145244987274|0.4359297828946418|AVERAGE CUSTOMERS|300|0.0|5.253633758921397
1048608|7293400|239.41|7|35.0978|20161110|315|0.5669652606745172|0.6791582014945137|GOOD CUSTOMERS|200|3.5581384504447904|5.478177563345888
1048608|8377050|1429.96|20|348.7106|20161228|363|0.7241684108774582|0.8361160401666647|MOST VALUED CUSTOMERS|100|5.854242351843035|7.265401750834757
1048608|8177832|54.98|2|10.5234|20160831|244|0.43755869461820157|0.5968180513268802|AVERAGE CUSTOMERS|300|2.35360134901001|4.0069694827371
1048608|7859450|143.96|4|45.1032|20161214|349|0.522225413327579|0.6963034798809451|GOOD CUSTOMERS|200|3.8089531974283637|4.96953548321083
1048608|3040540|20.57|1|2.3126|20160812|225|0.35108267072075744|0.49323952613438354|LOWER RANGE CUSTOMERS|400|0.8383724327127244|3.0238337036648657
1048608|5868139|2211.3|18|685.9294|20161229|364|0.7625129091381302|0.8823626652384109|MOST VALUED CUSTOMERS|100|6.530774706977832|7.701335856863353
1048608|2932657|900.85|13|253.2847|20161221|356|0.6835256320163636|0.8142599529482|MOST VALUED CUSTOMERS|100|5.53451415249875|6.803338762061709
1048608|4825342|36.99|1|7.8413|20160814|227|0.40269846388832375|0.5767072540574724|AVERAGE CUSTOMERS|300|2.0594046369428396|3.610647605844363
1048608|5669674|98.52|2|28.7408|20160224|55|0.48886453545957326|0.6654987888798902|AVERAGE CUSTOMERS|300|3.3583177160324342|4.590259573252337
1048608|3631751|2189.27|38|445.4818|20161228|363|0.7616322225177508|0.8528579561370557|MOST VALUED CUSTOMERS|100|6.099156393102172|7.691323433909309
1048608|3644927|165.96|1|1.0|20160610|162|0.5347342336744034|0.4359297828946418|AVERAGE CUSTOMERS|300|0.0|5.111746795464668
1048608|3596182|19.49|1|6.4917|20160124|24|0.3463388281477041|0.5637957182174033|LOWER RANGE CUSTOMERS|400|1.8705244378637091|2.9699015135194693
1048608|8449822|659.63|8|156.3267|20160816|229|0.6561122356168336|0.7812725377423482|MOST VALUED CUSTOMERS|100|5.051948048174337|6.491679071761534
1048608|5697308|96.9|2|22.0052|20161012|286|0.4874061639841396|0.6472444525702031|AVERAGE CUSTOMERS|300|3.0912787890651963|4.5736795188967205
1048608|7100983|15.49|1|1.7867|20160727|209|0.3261339528304016|0.475602932966148|LOWER RANGE CUSTOMERS|400|0.5803703429569844|2.740194654428777
1048608|5187574|249.57|6|73.9927|20160510|131|0.5706210177456372|0.730141760706162|GOOD CUSTOMERS|200|4.3039664396894235|5.519739436963906
1048608|7880240|586.04|10|151.8189|20161222|357|0.6457074291459393|0.779272394403715|MOST VALUED CUSTOMERS|100|5.022688363140164|6.373388046633112
1048608|8419251|5.98|1|1.6633|20161122|327|0.24241648429935844|0.4707107482963554|LOWER RANGE CUSTOMERS|400|0.5088035808143522|1.7884205679625405
1048608|7032971|232.43|8|46.0606|20161227|362|0.5643626778623748|0.6977393277881361|GOOD CUSTOMERS|200|3.829957920794886|5.448589104426336
1048608|6492961|598.23|12|142.0067|20161125|330|0.6475182709984637|0.7747050921926393|MOST VALUED CUSTOMERS|100|4.955874239586765|6.39397529538971
1048608|8149817|118.77|3|28.8839|20160531|152|0.5053067206884787|0.6658382994641877|AVERAGE CUSTOMERS|300|3.3632843464585824|4.777188849786149
1048608|8116163|61.98|1|12.6233|20160727|209|0.4480999476092984|0.6092553693044891|AVERAGE CUSTOMERS|300|2.535544312629485|4.126811752359602
1048608|7704760|1241.99|12|136.4127|20161230|365|0.711772158526534|0.7719578124248285|MOST VALUED CUSTOMERS|100|4.915684849579433|7.12447021093122
1048608|4543605|62.85|1|13.937|20160713|195|0.4493260296214846|0.6160230400336637|AVERAGE CUSTOMERS|300|2.6345471741373725|4.140750935036256
1048608|7859925|79.97|1|22.4679|20160712|194|0.47051550214436155|0.6486669098626393|AVERAGE CUSTOMERS|300|3.112087623885847|4.381651564343798
1048608|2991286|9.0|1|4.1412|20160701|183|0.27837463579429234|0.5330659920040088|LOWER RANGE CUSTOMERS|400|1.4209856009098212|2.1972245773362196
1048608|6402058|52.2|1|1.8909|20160615|167|0.43299474679261424|0.47947765858827424|LOWER RANGE CUSTOMERS|400|0.6370529062050371|3.955082494888593
1048608|7486690|940.27|38|212.7983|20161107|312|0.6872927837079974|0.8023540239416325|MOST VALUED CUSTOMERS|100|5.360344768713775|6.846167068062803
1048608|7947914|52.36|1|15.1827|20160731|213|0.4332639417708731|0.6218751592958611|AVERAGE CUSTOMERS|300|2.7201566217639193|3.9581429410416993
1048608|4951831|170.36|2|80.0513|20161004|278|0.5370358714073273|0.7355216463641011|GOOD CUSTOMERS|200|4.382667679160952|5.137913845055013
1048608|4419724|370.23|6|90.7524|20161013|287|0.6053108817155861|0.7440983779263244|GOOD CUSTOMERS|200|4.508134919076255|5.9141244341332015
1048608|6472231|100.98|2|20.3336|20160708|190|0.4910338694788551|0.6418438639466826|AVERAGE CUSTOMERS|300|3.012274690173302|4.6149224774307696
1048608|4694754|97.98|1|1.0|20160721|203|0.4883810933177466|0.4359297828946418|AVERAGE CUSTOMERS|300|0.0|4.584763376210429
1048608|7378993|468.74|20|119.5395|20161223|358|0.626062596209569|0.7629319154057294|GOOD CUSTOMERS|200|4.78364686068701|6.150048243723728
1048608|3064244|10.5|1|6.4521|20160818|231|0.29193363563572705|0.5633774486993044|LOWER RANGE CUSTOMERS|400|1.8644056592129088|2.3513752571634776
1048608|3253538|29.99|1|7.2417|20160229|60|0.3842460251464282|0.5712694407260765|AVERAGE CUSTOMERS|300|1.979855985464697|3.4008639927609177
1048608|3060331|232.64|6|47.0874|20161229|364|0.564442113101193|0.6992464601185562|GOOD CUSTOMERS|200|3.8520054493100377|5.449492194345154
1048608|6795465|1692.37|47|409.0972|20161216|351|0.7389881117039252|0.8470335790894042|MOST VALUED CUSTOMERS|100|6.013952780619581|7.433885192382962
1048608|8377153|409.25|5|102.6611|20161023|297|0.6141245693968373|0.7525268479898045|GOOD CUSTOMERS|200|4.6314332720562446|6.014326216251244
1048608|7840074|1762.48|36|320.6422|20161214|349|0.7425585588184436|0.830379648522509|MOST VALUED CUSTOMERS|100|5.770325859710352|7.47447718710431
1048608|4993073|2363.21|27|603.0811|20161224|359|0.7683569562388055|0.8735633736233855|MOST VALUED CUSTOMERS|100|6.40205168187934|7.767776143318603
1048608|6109776|114.84|5|37.2355|20161213|348|0.5023469756386837|0.6831998303891962|GOOD CUSTOMERS|200|3.6172626072985823|4.743539855252863
1048608|7293460|1566.3|17|426.2103|20161222|357|0.7321788442685602|0.8498349108726378|MOST VALUED CUSTOMERS|100|6.054932886430217|7.356471429084617
1048608|7225600|497.62|10|131.4667|20161212|347|0.6313215553324976|0.769433252863468|GOOD CUSTOMERS|200|4.878753587610034|6.209836733543301
1048608|1812362|61.49|4|15.8767|20160222|53|0.4474017970040897|0.6249305036835741|AVERAGE CUSTOMERS|300|2.7648526256595662|4.118874559965378
1048608|3813176|22.74|1|3.4906|20160713|195|0.3599042749705242|0.5213827350827565|LOWER RANGE CUSTOMERS|400|1.2500736412085993|3.12412548832239
1048608|1442035|2225.25|42|486.8065|20161215|350|0.7630660585633402|0.8589220458996524|MOST VALUED CUSTOMERS|100|6.187866713530391|7.707624547839041
1048608|5997565|36.99|1|7.4413|20160805|218|0.40269846388832375|0.5731280750843203|AVERAGE CUSTOMERS|300|2.007045564764081|3.610647605844363
1048608|5494260|47.53|1|18.3677|20160116|16|0.42475106919767475|0.6348931199307184|AVERAGE CUSTOMERS|300|2.9105936872511617|3.861361090625918
1048608|6265476|780.7|27|190.4352|20161212|347|0.6709344379922264|0.7947640073704714|MOST VALUED CUSTOMERS|100|5.249311979219762|6.6601909531262455
1048608|3310787|120.26|3|27.132|20160828|241|0.506403329393594|0.6615610840610222|AVERAGE CUSTOMERS|300|3.300713843083833|4.789656065611423
1048608|3562969|1393.44|27|327.7166|20161228|363|0.7218928168381595|0.8318714564376302|MOST VALUED CUSTOMERS|100|5.792149210509678|7.239530788944429
1048608|9099593|185.97|1|45.9826|20161222|357|0.5447474053385317|0.6976234702044821|GOOD CUSTOMERS|200|3.8282630640608413|5.225585370381938
1048608|8083288|11.49|1|7.1362|20161220|355|0.2998589380978451|0.5702662436346256|LOWER RANGE CUSTOMERS|400|1.9651804217907913|2.4414770918606643
1048608|5669794|743.49|18|198.0032|20161223|358|0.6666388851084839|0.7974280145841526|MOST VALUED CUSTOMERS|100|5.288283192180099|6.611355315910633
1048608|7032393|103.45|1|36.3179|20160827|240|0.4931594896673924|0.6814941617960439|AVERAGE CUSTOMERS|300|3.5923107326782278|4.639088404191552
1048608|6733201|231.97|1|81.8649|20161228|363|0.5641884257828796|0.7370530540988633|GOOD CUSTOMERS|200|4.40507032756747|5.446608052960179
1048608|4667721|12.15|3|1.7824|20160901|245|0.3047716528298827|0.4754382186231374|LOWER RANGE CUSTOMERS|400|0.5779607707508279|2.4973291697865574
1048608|8441979|7.5|1|2.1469|20160709|191|0.2623377427852598|0.488157255435542|LOWER RANGE CUSTOMERS|400|0.7640249411933822|2.0149030205422647
1048608|5499833|338.13|3|97.9076|20161112|317|0.5973334929996719|0.7492860411923283|GOOD CUSTOMERS|200|4.584024176758327|5.823430436922097
1048608|3739946|111.58|1|29.0847|20160826|239|0.49981391822312454|0.6663118802813925|AVERAGE CUSTOMERS|300|3.370212262714377|4.714741822417382
1048608|7378933|319.48|10|41.6729|20160417|108|0.5923430498783084|0.6908961879645422|GOOD CUSTOMERS|200|3.7298510374452274|5.766694674049188
1048608|5926244|2381.89|38|588.0786|20161221|356|0.7690494979775966|0.8718413540703974|MOST VALUED CUSTOMERS|100|6.376860612434513|7.7756495691679905
1048608|7801491|35.89|2|0.9287|20160629|181|0.40004306658448036|0.4308733496856893|LOWER RANGE CUSTOMERS|400|-0.07396952020017444|3.580458705159516
1048608|5072094|111.17|2|18.4794|20160707|189|0.49949011673420834|0.6353075704226103|AVERAGE CUSTOMERS|300|2.9166565981539887|4.711060561245524
1048608|5187491|165.88|6|43.5429|20160328|88|0.5346918231670768|0.6938968195490153|GOOD CUSTOMERS|200|3.773746659008662|5.1112646353781805
1048608|8934461|256.3|7|80.4428|20161223|358|0.5729615464429845|0.7358551457396139|GOOD CUSTOMERS|200|4.387546372851607|5.546348633370026
1048608|7033054|1160.11|23|235.9352|20160920|264|0.7057733189700759|0.8094094532383531|MOST VALUED CUSTOMERS|100|5.463557191051458|7.056270107190766
1048608|4227161|1730.18|45|322.9583|20161220|355|0.7409316215777175|0.8308716475875492|MOST VALUED CUSTOMERS|100|5.777523212721071|7.455980728322165
1048608|1096577|91.48|1|3.033|20160827|240|0.48234329625561995|0.5117769253543445|AVERAGE CUSTOMERS|300|1.109552228706444|4.516120369154581
1048608|3484286|26.59|1|5.8416|20160810|223|0.3736619783388368|0.5565825668559689|LOWER RANGE CUSTOMERS|400|1.7650047319192352|3.2805352052549286
1048608|7850167|152.38|7|35.486|20161006|280|0.5272251937746206|0.6799101296435724|GOOD CUSTOMERS|200|3.5691382525013875|5.026377401044863
1048608|5827956|206.42|7|53.0371|20161214|349|0.5539239937301886|0.7073801599091324|GOOD CUSTOMERS|200|3.9709916686663953|5.329912928137787
1048608|7384566|30.59|1|6.6769|20160721|203|0.38598842726132143|0.5657185951105597|AVERAGE CUSTOMERS|300|1.8986538079775968|3.420673158162812
1048608|3387810|1756.26|26|298.6485|20161204|339|0.7422475906999104|0.8255222034897258|MOST VALUED CUSTOMERS|100|5.699267296563994|7.4709418270160235
1048608|2545874|118.95|1|57.0088|20160911|255|0.5054399252426962|0.7123165868500614|GOOD CUSTOMERS|200|4.043205641883175|4.778703236748966
1048608|8083972|740.06|15|142.1196|20161218|353|0.6662321563201559|0.7747594177258814|MOST VALUED CUSTOMERS|100|4.956668956625927|6.606731263992403
1048608|8431216|61.32|3|16.6528|20160627|179|0.44715828090712123|0.6281929561134034|AVERAGE CUSTOMERS|300|2.8125783704559395|4.116106054003613
1048608|7177668|1155.95|28|307.0467|20161111|316|0.7054573414410465|0.8274179548800356|MOST VALUED CUSTOMERS|100|5.726999853282383|7.052677795701746
1048608|4993013|2118.16|27|330.7419|20160825|238|0.7587277711066769|0.8324996081730671|MOST VALUED CUSTOMERS|100|5.801338312899267|7.658303066273187
1048608|5746382|21.75|2|5.744|20160818|231|0.35598905026072275|0.555430804100984|LOWER RANGE CUSTOMERS|400|1.748155831745923|3.079613757534693
1048608|8419334|939.6|13|207.1924|20161223|358|0.6872300849106077|0.8005290656853834|MOST VALUED CUSTOMERS|100|5.333647830175938|6.845454252784758
1048608|7935617|15.99|1|5.8818|20160916|260|0.32892832348480633|0.5570513755326237|LOWER RANGE CUSTOMERS|400|1.7718628375135985|2.771963526845863
1048608|3031429|239.46|4|40.596|20160921|265|0.5669836287892063|0.6891064643746856|GOOD CUSTOMERS|200|3.7036695395865715|5.478386388288698
1048608|8013235|484.87|9|93.5191|20160814|227|0.6290384884496742|0.7461512316519425|GOOD CUSTOMERS|200|4.538165693507582|6.183880813770897
1048608|7494616|74.44|1|15.575|20160803|216|0.46421249647977725|0.6236190106870031|AVERAGE CUSTOMERS|300|2.745667064673517|4.30999343177405
1048608|6805990|112.52|2|19.8926|20160727|209|0.5005518237293862|0.6403449784764159|AVERAGE CUSTOMERS|300|2.9903478032771513|4.723130983621656
1048608|4738790|184.94|4|34.7778|20161223|358|0.5442588857241294|0.6785320939553376|GOOD CUSTOMERS|200|3.5489792521813652|5.220031448149492
1048608|7807860|298.21|5|76.3951|20161022|296|0.5862829348198335|0.7323259542987964|GOOD CUSTOMERS|200|4.335918557990011|5.697797936308945
1048608|4848903|16.99|1|8.2317|20160806|219|0.33426406403254216|0.5800286431963007|LOWER RANGE CUSTOMERS|400|2.107992554718993|2.8326249356838407
1048608|7499445|96.86|1|19.7917|20160830|243|0.4873698471419674|0.6399973664071607|AVERAGE CUSTOMERS|300|2.9852626578958037|4.573266636975083
1048608|6230228|333.77|5|56.8575|20161102|307|0.5961919292981859|0.7121349242843055|GOOD CUSTOMERS|200|4.040548137616431|5.810452133012656
1048608|6911148|119.71|2|30.4477|20160821|234|0.5060001310814666|0.6694425686123722|AVERAGE CUSTOMERS|300|3.416010457641355|4.785072151263279
1048608|3041496|4094.25|87|890.6467|20161228|363|0.8166961551371619|0.9002160248278057|MOST VALUED CUSTOMERS|100|6.791947828072477|8.317338829329977
1048608|8083992|606.16|9|124.741|20161228|363|0.6486765802612886|0.7658434832913994|MOST VALUED CUSTOMERS|100|4.826239587740527|6.407143977623118
1048608|8067258|10.99|1|2.1526|20161020|294|0.29594550840545697|0.48833850569034243|LOWER RANGE CUSTOMERS|400|0.7666764138480608|2.39698576841553
1048608|5499750|74.99|1|18.3917|20160824|237|0.4648599954188495|0.634982381467224|AVERAGE CUSTOMERS|300|2.911899475888091|4.317354771313298
1048608|2140313|147.95|1|23.6481|20160707|189|0.5246301259243749|0.6521665250239104|GOOD CUSTOMERS|200|3.1632827734442657|4.996874378846218
1048608|7377553|117.38|8|16.8375|20161013|287|0.5042712350666678|0.628946960252033|AVERAGE CUSTOMERS|300|2.8236085417364825|4.765416535130188
1048608|1528779|20.99|1|11.2976|20160527|148|0.35286054375865544|0.6016707387305631|AVERAGE CUSTOMERS|300|2.4245903137799454|3.0440461338325417
1048608|6177035|269.96|2|43.6936|20160714|196|0.5775288524399426|0.6941329961784154|GOOD CUSTOMERS|200|3.7772016382869986|5.598273799875206
1048608|5669734|1316.29|14|291.0534|20161215|350|0.7168827962679258|0.8237612558046663|MOST VALUED CUSTOMERS|100|5.67350675549112|7.18257245235016
1048608|6636244|340.47|8|86.2665|20160817|230|0.5979401118901824|0.7406330494220617|GOOD CUSTOMERS|200|4.4574413419629515|5.830327015981157
1048608|4114306|50.2|1|14.7012|20160630|182|0.4295583961025011|0.6196721411606286|AVERAGE CUSTOMERS|300|2.687929123105988|3.9160150266976834
1048608|8176369|203.95|2|34.7578|20160418|109|0.5528651331010552|0.6784927711702071|GOOD CUSTOMERS|200|3.548404007254982|5.317874865763567
1048608|8766747|79.99|1|16.5159|20160903|247|0.47053749749093565|0.6276286705585389|AVERAGE CUSTOMERS|300|2.804323553270711|4.3819016268607305
1048608|5926184|304.28|9|65.3975|20161030|304|0.5880553511784152|0.7217007089305054|GOOD CUSTOMERS|200|4.180484031432815|5.717948330129101
1048608|3596122|962.05|32|231.561|20161206|341|0.6893069971311614|0.8081302053925854|MOST VALUED CUSTOMERS|100|5.444843337736632|6.869066424367025
1048608|5781902|238.98|7|36.4721|20160816|229|0.5668071363487694|0.6817837859465326|GOOD CUSTOMERS|200|3.59654758473673|5.476379866421608
1048608|7293377|42.3|3|6.4497|20161106|311|0.4144972908082361|0.5633520165883071|AVERAGE CUSTOMERS|300|1.8640336180980748|3.744787086052232
1048608|6235386|55.47|1|17.2468|20160907|251|0.4383391452131126|0.6305887960145878|AVERAGE CUSTOMERS|300|2.8476266190223947|4.015842334067143
1048608|8419394|281.22|3|78.9304|20160720|202|0.581123179347343|0.7345577099252238|GOOD CUSTOMERS|200|4.368566451489048|5.63913728116267
1048608|7174671|78.95|1|15.5758|20161019|293|0.46938638296095325|0.6236225217793447|AVERAGE CUSTOMERS|300|2.745718427720384|4.3688147407016515
1048608|3463662|55.46|1|8.4031|20160823|236|0.4383232866733615|0.5814373806871227|AVERAGE CUSTOMERS|300|2.1286006853869925|4.015662040187632
1048608|6588275|1408.73|34|363.6725|20160914|258|0.7228527246440266|0.8389878685135166|MOST VALUED CUSTOMERS|100|5.896253737366289|7.250443868270067
1048608|5401571|330.02|6|69.8738|20161124|329|0.5951980871990568|0.7262264904817655|GOOD CUSTOMERS|200|4.246690757803647|5.799153258684659
1048608|8083348|246.84|3|69.175|20160627|179|0.5696535450640425|0.7255394049930559|GOOD CUSTOMERS|200|4.23663952567299|5.5087403534528665
1048608|6541843|1133.2|28|260.4666|20161228|363|0.7037089701957828|0.8161712851706384|MOST VALUED CUSTOMERS|100|5.56247463800197|7.0328007679563616
1048608|8027115|635.58|9|137.5928|20160823|236|0.6528453267534078|0.772546633958678|MOST VALUED CUSTOMERS|100|4.924298598548817|6.45453796783646
1048608|3886787|53.03|2|12.9397|20160818|231|0.4343823322365037|0.6109476340332793|AVERAGE CUSTOMERS|300|2.5603001048781917|3.970857791149039
1048608|3039879|70.22|2|12.6417|20160902|246|0.4590791634903306|0.6093549373692622|AVERAGE CUSTOMERS|300|2.5370008733461344|4.251633170740286
1048608|6710948|28.57|1|13.2272|20160901|245|0.37997939864918345|0.6124498228340641|AVERAGE CUSTOMERS|300|2.582275315516274|3.3523572162426816
1048608|7692855|104.92|5|22.1821|20160409|100|0.4944005747483718|0.6477917887499595|AVERAGE CUSTOMERS|300|3.099285657332157|4.653198154998673
1048608|8315805|8.48|1|2.5798|20160618|170|0.27313980941091653|0.5007137884165433|LOWER RANGE CUSTOMERS|400|0.9477118765488988|2.1377104498038118
1048608|5083495|518.67|13|106.7166|20161229|364|0.6349658104487603|0.7551752857432845|GOOD CUSTOMERS|200|4.670176722589338|6.251267842784794
1048608|8177952|34.09|1|0.3391|20160719|201|0.39551714965842155|0.3620029626911391|LOWER RANGE CUSTOMERS|400|-1.081460229850544|3.5290040861498118
1048608|7032851|1019.64|11|292.672|20161217|352|0.6944208222585246|0.8241403555796447|MOST VALUED CUSTOMERS|100|5.67905252803559|6.92720490280345
1048608|8083912|1516.54|21|213.5329|20161224|359|0.7293390994668636|0.8025895970465957|MOST VALUED CUSTOMERS|100|5.3637909191574025|7.324186703305674
1048608|8489364|262.65|3|39.3118|20160825|238|0.5751142394121183|0.6869090986077682|GOOD CUSTOMERS|200|3.6715247282607946|5.570822347399971
1048608|5202871|222.55|3|44.4971|20160623|175|0.5605419586412748|0.6953786477420986|GOOD CUSTOMERS|200|3.795424018509307|5.4051517954618635
1048608|7859842|52.27|3|7.2174|20160614|166|0.43311262098148845|0.5710396741301393|AVERAGE CUSTOMERS|300|1.9764947772459447|3.9564225927248304
1048608|5188593|1958.38|29|352.8384|20161125|330|0.7518290997125547|0.8369204680530988|MOST VALUED CUSTOMERS|100|5.866010161747023|7.579872879847559
1048608|141311|367.04|10|120.6915|20161019|293|0.6045497163171245|0.7635875294193047|GOOD CUSTOMERS|200|4.793237703088492|5.905470833941006
1048608|7348216|103.74|5|28.3895|20160903|247|0.49340572008295597|0.6646580936408052|AVERAGE CUSTOMERS|300|3.3460193584946363|4.6418877689232545
1048608|6515766|70.97|2|10.2717|20160817|230|0.46001365124969046|0.5951631775237731|AVERAGE CUSTOMERS|300|2.3293925409136365|4.262257252536892
1048608|4689802|9.58|1|2.09|20160817|230|0.283867964896951|0.48632109074095553|LOWER RANGE CUSTOMERS|400|0.7371640659767196|2.259677591982769
1048608|4930500|17.49|1|1.0|20160704|186|0.33681526927451133|0.4359297828946418|LOWER RANGE CUSTOMERS|400|0.0|2.8616292890305104
1048608|6588169|252.96|8|65.9749|20161229|364|0.571807760256484|0.7223016016070207|GOOD CUSTOMERS|200|4.189274366662586|5.533231373461162
1048608|7028497|4085.64|45|811.857|20161125|330|0.8165109862334676|0.8938844289847977|MOST VALUED CUSTOMERS|100|6.699324216278393|8.315233665769158
1048608|8027032|45.29|3|17.1048|20160213|44|0.42050484430583884|0.6300236439519673|AVERAGE CUSTOMERS|300|2.8393591258736337|3.8130862575681226
1048608|5697225|118.31|8|28.5325|20161122|327|0.5049653897419584|0.6650015553043586|AVERAGE CUSTOMERS|300|3.351043788445618|4.7733082982655715
1048608|6250995|10.99|1|1.4717|20160316|76|0.29594550840545697|0.46234468716067106|LOWER RANGE CUSTOMERS|400|0.38641819518793014|2.39698576841553
1048608|7923171|60.97|1|1.0|20160714|196|0.44665479132119934|0.4359297828946418|LOWER RANGE CUSTOMERS|400|0.0|4.110381939919725
1048608|3392075|145.63|1|25.1433|20160618|170|0.523239908375655|0.6563574846941763|GOOD CUSTOMERS|200|3.224591459464084|4.981069158494489
1048608|5124557|242.0|6|49.5402|20161012|286|0.5679117180369431|0.7027176288015069|GOOD CUSTOMERS|200|3.9027844611947677|5.488937726156687
1048608|6541926|68.19|1|10.6976|20161219|354|0.45649885328990386|0.597940363127994|AVERAGE CUSTOMERS|300|2.3700194172436424|4.222297926532561
1048608|7022864|693.93|32|155.0356|20161230|365|0.660571074720067|0.7807056229193353|MOST VALUED CUSTOMERS|100|5.043654767966781|6.542371090866319
1048608|5499713|5164.09|44|1012.5149|20161220|355|0.8371155187019943|0.9089826180367622|MOST VALUED CUSTOMERS|100|6.920192514921797|8.549484180164777
1048608|4504341|8.5|1|2.2858|20160603|155|0.2733470165514774|0.49244271676195717|LOWER RANGE CUSTOMERS|400|0.8267160724813606|2.1400661634962708
1048608|6695053|67.99|1|30.8483|20160616|168|0.4562404909643589|0.6703360931073157|AVERAGE CUSTOMERS|300|3.4290816434845808|4.219360635538369
1048608|8177809|263.51|4|43.044|20160703|185|0.5754017760670733|0.6931090710438148|GOOD CUSTOMERS|200|3.762222848338146|5.574091317925445
1048608|6588876|22.99|1|8.6815|20161012|286|0.3608660097920674|0.5836654275947266|AVERAGE CUSTOMERS|300|2.1611943248020555|3.1350593387750902
1048608|8149900|534.88|25|131.0592|20161215|350|0.637672723738248|0.7692210372786081|GOOD CUSTOMERS|200|4.875649129518251|6.282042422671789
1048608|7379889|34.95|1|8.1932|20160805|218|0.39770860356022963|0.5797081784506394|AVERAGE CUSTOMERS|300|2.1033045419443632|3.5539184686798193
1048608|178371|133.46|2|13.7287|20160715|197|0.5155639253702256|0.6149936563447586|AVERAGE CUSTOMERS|300|2.6194885321216166|4.893801807475461
1048608|6588229|181.75|4|48.9862|20160701|183|0.5427284511096858|0.7019488822226336|GOOD CUSTOMERS|200|3.8915386257916422|5.202632116413628
1048608|7189716|233.1|4|89.175|20160924|268|0.5646158638324282|0.7428997700483462|GOOD CUSTOMERS|200|4.490600731244955|5.4514675460417115
1048608|6606271|20.99|1|5.6903|20160519|140|0.35286054375865544|0.554788723771741|LOWER RANGE CUSTOMERS|400|1.7387629708257029|3.0440461338325417
1048608|8150006|1.83|1|0.6323|20160609|161|0.1382633653077748|0.4045949160992953|LOWER RANGE CUSTOMERS|400|-0.4583913139175696|0.6043159668533296
1048608|7442774|57.98|1|5.7833|20160812|225|0.4422318574767699|0.5558969137635794|AVERAGE CUSTOMERS|300|1.7549744540193875|4.06009812349351
1048608|4504235|1438.63|25|399.644|20161223|358|0.7247001078001098|0.8454354548922463|MOST VALUED CUSTOMERS|100|5.990574150822836|7.271446550823496
1048608|5937465|178.78|3|74.0191|20160711|193|0.5412792219223463|0.7301661460599171|GOOD CUSTOMERS|200|4.304323168008111|5.186155999659706
